image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000150.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006745.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002533.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011213.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002057.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010275.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013486.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012379.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004111.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004982.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009621.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011874.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006333.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000132.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005339.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013239.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001338.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001219.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007940.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000476.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008900.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012389.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001050.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014091.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012279.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011388.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\003159.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011445.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005575.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009391.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011882.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000035.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013782.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000646.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014176.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000019.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001583.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004335.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013042.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007652.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002685.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004823.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010318.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014424.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013475.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000883.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008878.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011079.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011147.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008136.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005663.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000322.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012028.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006372.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000278.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010489.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000115.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006239.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002271.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003578.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010536.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010319.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007764.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008932.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000854.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004382.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001175.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008913.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010359.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012414.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000242.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008484.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007285.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011497.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014375.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007370.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001743.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004716.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008310.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001091.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000254.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007778.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000016.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006543.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\001954.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004525.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007172.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001382.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007623.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011127.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014495.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008538.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000092.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003211.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001744.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006209.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011766.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009410.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004693.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008252.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000739.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005589.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008171.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002075.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003291.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011801.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003364.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000096.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008866.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014082.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004007.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013578.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011818.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001261.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007411.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004637.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007641.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011736.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007624.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009859.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001519.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000126.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008109.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010649.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011161.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001752.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013624.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006808.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011174.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011271.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011835.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007622.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000158.jpg,Achaemenid architecture
