image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001364.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001366.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001369.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001370.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001372.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001374.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001375.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001377.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001380.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001382.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001385.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001387.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001388.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001389.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001390.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001391.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001392.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001393.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001394.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001395.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001397.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001398.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001399.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001401.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001403.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001404.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001406.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001409.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001410.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001415.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001420.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001425.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001427.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001432.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001433.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001436.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001438.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001440.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001442.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001443.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001449.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001452.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001453.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001454.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001455.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001456.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001457.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001458.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001460.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001461.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001463.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001464.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001465.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001466.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001467.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001468.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001470.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001474.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001476.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001477.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001479.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001480.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001482.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001483.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001486.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001489.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001490.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001491.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001492.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001494.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001495.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001497.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001500.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001501.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001502.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001503.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001504.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001505.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001507.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001508.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001510.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001514.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001516.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001518.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001519.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001520.jpg,Ancient Egyptian architecture
